"No.","Time","Source","Destination","Protocol","Length","Info"
"313","0.874056","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"314","0.879749","184.162.145.57","192.168.0.111","UDP","124","12136  >  14475 Len=82"
"315","0.879845","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"316","0.879876","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"317","0.879924","192.168.0.111","184.162.145.57","UDP","1263","14475  >  12136 Len=1221"
"318","0.879936","192.168.0.111","184.162.145.57","UDP","201","14475  >  12136 Len=159"
"319","0.889851","192.168.0.111","184.162.145.57","UDP","89","14475  >  12136 Len=47"
"320","0.899859","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"321","0.899991","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"322","0.900002","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"323","0.900018","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"324","0.900028","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"325","0.900038","192.168.0.111","184.162.145.57","UDP","1263","14475  >  12136 Len=1221"
"326","0.900049","192.168.0.111","184.162.145.57","UDP","1263","14475  >  12136 Len=1221"
"327","0.900056","192.168.0.111","184.162.145.57","UDP","1263","14475  >  12136 Len=1221"
"328","0.900077","192.168.0.111","184.162.145.57","UDP","1263","14475  >  12136 Len=1221"
"329","0.900086","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"330","0.900094","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"331","0.900125","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"332","0.900148","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"333","0.900162","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"334","0.900172","192.168.0.111","184.162.145.57","UDP","98","14475  >  12136 Len=56"
"335","0.900182","192.168.0.111","184.162.145.57","UDP","355","14475  >  12136 Len=313"
"336","0.902709","184.162.145.57","192.168.0.111","UDP","985","12136  >  14475 Len=943"
"337","0.902946","184.162.145.57","192.168.0.111","UDP","985","12136  >  14475 Len=943"
"338","0.903177","184.162.145.57","192.168.0.111","UDP","985","12136  >  14475 Len=943"
"339","0.903953","184.162.145.57","192.168.0.111","UDP","984","12136  >  14475 Len=942"
"340","0.903975","184.162.145.57","192.168.0.111","UDP","984","12136  >  14475 Len=942"
"341","0.903975","184.162.145.57","192.168.0.111","UDP","124","12136  >  14475 Len=82"
"342","0.903975","184.162.145.57","192.168.0.111","UDP","208","12136  >  14475 Len=166"
"343","0.914901","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"344","0.915059","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"345","0.915090","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"346","0.915106","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"347","0.915116","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"348","0.915135","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"349","0.915146","192.168.0.111","184.162.145.57","UDP","1262","14475  >  12136 Len=1220"
"350","0.915174","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"351","0.923855","184.162.145.57","192.168.0.111","UDP","122","12136  >  14475 Len=80"
"352","0.924032","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"353","0.924061","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"354","0.924076","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"355","0.924089","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"356","0.924103","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"357","0.924117","192.168.0.111","184.162.145.57","UDP","303","14475  >  12136 Len=261"
"358","0.934629","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"359","0.934718","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"360","0.934736","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"361","0.934758","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"362","0.934770","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"363","0.934784","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"364","0.934835","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"365","0.934845","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"366","0.934859","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"367","0.934888","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"368","0.944964","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"369","0.945052","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"370","0.945072","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"371","0.945091","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"372","0.945101","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"373","0.945113","192.168.0.111","184.162.145.57","UDP","281","14475  >  12136 Len=239"
"374","0.949784","184.162.145.57","192.168.0.111","UDP","959","12136  >  14475 Len=917"
"375","0.949784","184.162.145.57","192.168.0.111","UDP","121","12136  >  14475 Len=79"
"376","0.949950","184.162.145.57","192.168.0.111","UDP","958","12136  >  14475 Len=916"
"377","0.949960","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"378","0.949993","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"379","0.950014","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"380","0.950033","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"381","0.950052","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"382","0.950070","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"383","0.950201","184.162.145.57","192.168.0.111","UDP","958","12136  >  14475 Len=916"
"384","0.950477","184.162.145.57","192.168.0.111","UDP","958","12136  >  14475 Len=916"
"385","0.950956","184.162.145.57","192.168.0.111","UDP","958","12136  >  14475 Len=916"
"386","0.958014","184.162.145.57","192.168.0.111","UDP","122","12136  >  14475 Len=80"
"387","0.958146","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"388","0.968116","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"389","0.968238","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"390","0.968255","192.168.0.111","184.162.145.57","UDP","1095","14475  >  12136 Len=1053"
"391","0.968270","192.168.0.111","184.162.145.57","UDP","293","14475  >  12136 Len=251"
"392","0.968283","192.168.0.111","184.162.145.57","UDP","356","14475  >  12136 Len=314"
"393","0.968299","192.168.0.111","184.162.145.57","UDP","367","14475  >  12136 Len=325"
"394","0.989846","192.168.0.111","184.162.145.57","UDP","361","14475  >  12136 Len=319"
"395","1.000569","184.162.145.57","192.168.0.111","UDP","124","12136  >  14475 Len=82"
"396","1.000569","184.162.145.57","192.168.0.111","UDP","123","12136  >  14475 Len=81"
"397","1.000693","192.168.0.111","184.162.145.57","UDP","295","14475  >  12136 Len=253"
"398","1.022210","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"399","1.022381","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"400","1.022408","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"401","1.022444","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"402","1.022483","192.168.0.111","184.162.145.57","UDP","292","14475  >  12136 Len=250"
"403","1.027168","184.162.145.57","192.168.0.111","UDP","124","12136  >  14475 Len=82"
"404","1.037633","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"405","1.037709","192.168.0.111","184.162.145.57","UDP","1237","14475  >  12136 Len=1195"
"406","1.037736","192.168.0.111","184.162.145.57","UDP","1236","14475  >  12136 Len=1194"
"407","1.037776","192.168.0.111","184.162.145.57","UDP","1236","14475  >  12136 Len=1194"
"408","1.037791","192.168.0.111","184.162.145.57","UDP","1236","14475  >  12136 Len=1194"
"409","1.037806","192.168.0.111","184.162.145.57","UDP","1236","14475  >  12136 Len=1194"
"410","1.037819","192.168.0.111","184.162.145.57","UDP","1236","14475  >  12136 Len=1194"
"411","1.037833","192.168.0.111","184.162.145.57","UDP","1236","14475  >  12136 Len=1194"
"412","1.048544","192.168.0.111","184.162.145.57","UDP","297","14475  >  12136 Len=255"
"413","1.048617","192.168.0.111","184.162.145.57","UDP","368","14475  >  12136 Len=326"
"414","1.059513","192.168.0.111","184.162.145.57","UDP","335","14475  >  12136 Len=293"
"415","1.070481","192.168.0.111","184.162.145.57","UDP","89","14475  >  12136 Len=47"
"416","1.080479","192.168.0.111","184.162.145.57","UDP","296","14475  >  12136 Len=254"
"417","1.080560","192.168.0.111","184.162.145.57","UDP","309","14475  >  12136 Len=267"
"418","1.101273","192.168.0.111","184.162.145.57","UDP","273","14475  >  12136 Len=231"
"419","1.102308","184.162.145.57","192.168.0.111","UDP","122","12136  >  14475 Len=80"
"420","1.102481","184.162.145.57","192.168.0.111","UDP","122","12136  >  14475 Len=80"
"421","1.102608","192.168.0.111","184.162.145.57","UDP","159","14475  >  12136 Len=117"
"422","1.103749","184.162.145.57","192.168.0.111","UDP","1092","12136  >  14475 Len=1050"
"423","1.103978","184.162.145.57","192.168.0.111","UDP","1092","12136  >  14475 Len=1050"
"424","1.104578","184.162.145.57","192.168.0.111","UDP","1091","12136  >  14475 Len=1049"
"425","1.104743","184.162.145.57","192.168.0.111","UDP","1091","12136  >  14475 Len=1049"
"426","1.105006","184.162.145.57","192.168.0.111","UDP","1091","12136  >  14475 Len=1049"
"427","1.105202","184.162.145.57","192.168.0.111","UDP","121","12136  >  14475 Len=79"
"428","1.110745","184.162.145.57","192.168.0.111","UDP","122","12136  >  14475 Len=80"
"429","1.111111","184.162.145.57","192.168.0.111","UDP","1279","12136  >  14475 Len=1237"
"430","1.113062","184.162.145.57","192.168.0.111","UDP","1279","12136  >  14475 Len=1237"
"431","1.113558","184.162.145.57","192.168.0.111","UDP","1278","12136  >  14475 Len=1236"
"432","1.114033","184.162.145.57","192.168.0.111","UDP","1278","12136  >  14475 Len=1236"
"433","1.114293","184.162.145.57","192.168.0.111","UDP","1278","12136  >  14475 Len=1236"
"434","1.114293","184.162.145.57","192.168.0.111","UDP","1278","12136  >  14475 Len=1236"
"435","1.114293","184.162.145.57","192.168.0.111","UDP","165","12136  >  14475 Len=123"
"436","1.125316","192.168.0.111","184.162.145.57","UDP","258","14475  >  12136 Len=216"
"437","1.136179","192.168.0.111","184.162.145.57","UDP","89","14475  >  12136 Len=47"
"438","1.144227","184.162.145.57","192.168.0.111","UDP","1278","12136  >  14475 Len=1236"
"439","1.144392","192.168.0.111","184.162.145.57","UDP","231","14475  >  12136 Len=189"
"440","1.144446","192.168.0.111","184.162.145.57","UDP","1277","14475  >  12136 Len=1235"
"441","1.144815","184.162.145.57","192.168.0.111","UDP","1278","12136  >  14475 Len=1236"
"442","1.144815","184.162.145.57","192.168.0.111","UDP","196","12136  >  14475 Len=154"
"443","1.157408","184.162.145.57","192.168.0.111","UDP","316","12136  >  14475 Len=274"
"444","1.157719","192.168.0.111","184.162.145.57","UDP","1277","14475  >  12136 Len=1235"
"445","1.157769","192.168.0.111","184.162.145.57","UDP","1277","14475  >  12136 Len=1235"
"446","1.157809","192.168.0.111","184.162.145.57","UDP","1277","14475  >  12136 Len=1235"
"447","1.157826","192.168.0.111","184.162.145.57","UDP","1277","14475  >  12136 Len=1235"
"448","1.157844","192.168.0.111","184.162.145.57","UDP","1277","14475  >  12136 Len=1235"
"449","1.157860","192.168.0.111","184.162.145.57","UDP","1277","14475  >  12136 Len=1235"
"450","1.157878","192.168.0.111","184.162.145.57","UDP","1276","14475  >  12136 Len=1234"
"451","1.157910","192.168.0.111","184.162.145.57","UDP","1053","14475  >  12136 Len=1011"
"452","1.157919","192.168.0.111","184.162.145.57","UDP","1276","14475  >  12136 Len=1234"
"453","1.168697","192.168.0.111","184.162.145.57","UDP","135","14475  >  12136 Len=93"
"454","1.168759","192.168.0.111","184.162.145.57","UDP","1276","14475  >  12136 Len=1234"
"455","1.179699","192.168.0.111","184.162.145.57","UDP","1276","14475  >  12136 Len=1234"
"456","1.179737","192.168.0.111","184.162.145.57","UDP","137","14475  >  12136 Len=95"
"457","1.195701","184.162.145.57","192.168.0.111","UDP","333","12136  >  14475 Len=291"
"458","1.195814","192.168.0.111","184.162.145.57","UDP","293","14475  >  12136 Len=251"
"459","1.195833","192.168.0.111","184.162.145.57","UDP","89","14475  >  12136 Len=47"
"460","1.202705","184.162.145.57","192.168.0.111","UDP","216","12136  >  14475 Len=174"
"461","1.202705","184.162.145.57","192.168.0.111","UDP","318","12136  >  14475 Len=276"
"462","1.202815","192.168.0.111","184.162.145.57","UDP","136","14475  >  12136 Len=94"
"463","1.211187","184.162.145.57","192.168.0.111","UDP","1229","12136  >  14475 Len=1187"
"464","1.219624","184.162.145.57","192.168.0.111","UDP","1229","12136  >  14475 Len=1187"
"465","1.219779","192.168.0.111","184.162.145.57","UDP","140","14475  >  12136 Len=98"
"466","1.220012","184.162.145.57","192.168.0.111","UDP","1229","12136  >  14475 Len=1187"
"467","1.220289","184.162.145.57","192.168.0.111","UDP","1229","12136  >  14475 Len=1187"
"468","1.220289","184.162.145.57","192.168.0.111","UDP","1229","12136  >  14475 Len=1187"
"469","1.221549","184.162.145.57","192.168.0.111","UDP","1229","12136  >  14475 Len=1187"
"470","1.221818","184.162.145.57","192.168.0.111","UDP","1228","12136  >  14475 Len=1186"
"471","1.227229","184.162.145.57","192.168.0.111","UDP","300","12136  >  14475 Len=258"
"472","1.234754","184.162.145.57","192.168.0.111","UDP","284","12136  >  14475 Len=242"
"473","1.246587","192.168.0.111","184.162.145.57","UDP","122","14475  >  12136 Len=80"
"474","1.257506","192.168.0.111","184.162.145.57","UDP","89","14475  >  12136 Len=47"
"475","1.259068","184.162.145.57","192.168.0.111","UDP","1219","12136  >  14475 Len=1177"
"476","1.269555","192.168.0.111","184.162.145.57","UDP","124","14475  >  12136 Len=82"
"477","1.273543","184.162.145.57","192.168.0.111","UDP","1219","12136  >  14475 Len=1177"
"478","1.273683","192.168.0.111","184.162.145.57","UDP","333","14475  >  12136 Len=291"
"479","1.274057","184.162.145.57","192.168.0.111","UDP","1219","12136  >  14475 Len=1177"
"480","1.275070","184.162.145.57","192.168.0.111","UDP","1219","12136  >  14475 Len=1177"
"481","1.275365","184.162.145.57","192.168.0.111","UDP","1219","12136  >  14475 Len=1177"
"482","1.275547","184.162.145.57","192.168.0.111","UDP","1219","12136  >  14475 Len=1177"
"483","1.275547","184.162.145.57","192.168.0.111","UDP","1219","12136  >  14475 Len=1177"
"484","1.275547","184.162.145.57","192.168.0.111","UDP","1219","12136  >  14475 Len=1177"
"485","1.275547","184.162.145.57","192.168.0.111","UDP","273","12136  >  14475 Len=231"
"486","1.285628","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"487","1.285697","192.168.0.111","184.162.145.57","UDP","1235","14475  >  12136 Len=1193"
"488","1.285714","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"489","1.285734","192.168.0.111","184.162.145.57","UDP","122","14475  >  12136 Len=80"
"490","1.296639","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"491","1.296694","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"492","1.296707","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"493","1.296737","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"494","1.296770","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"495","1.299858","184.162.145.57","192.168.0.111","UDP","292","12136  >  14475 Len=250"
"496","1.299858","184.162.145.57","192.168.0.111","UDP","291","12136  >  14475 Len=249"
"497","1.300738","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"498","1.300798","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"499","1.300813","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"500","1.300826","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"501","1.300839","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"502","1.300853","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
"503","1.300867","192.168.0.111","184.162.145.57","UDP","1234","14475  >  12136 Len=1192"
